file,parameter,technology_or_resource,value
# Example patch to force coal usage matching Finland 2017 reality (~35 TWh)
# Apply with: python scripts/run_calib_manual.py -n v12_coal -p calibration/patches/force_coal_example.csv

# Force coal CHP to produce at least 20% of DHN heat
Technologies.csv,fmin_perc,DHN_COGEN_COAL,0.20

# Force coal power plant to have minimum capacity
Technologies.csv,f_min,COAL_US,0.5

# Ensure coal is available
Resources.csv,avail_exterior,COAL,50000
